category,subcategory,name,rasa_taste,virya_potency,vipaka_post_digestive,properties,dosha_effect,therapeutic_uses,contraindications,condition_disease,treatment_type,formulation_ingredients,preparation_method,dosage,diet_recommendation,lifestyle_recommendation,season,dosha_involved,symptom,prognosis,principle,source_reference,training_prompt,training_response
mental_health,manas_chikitsa,Classification of mental constitution (Manas prakriti),,,,,,,,,psychological/mental therapy,,,,,,,,,,"Sattvika (pure): virtuous, compassionate, truthful, devoted, clean, knowledge-oriented - 16 types including Brahma, Mahendra etc. Rajasika: ambitious, energetic, proud, envious, active - 6 types. Tamasika: dull, sleepy, addicted, greedy, fearful, ignorant - 3 types. Mental constitution is determined at conception and affects mental health tendencies","Sa4, Vi8",What does Charaka Samhita say about Classification of mental constitution (Manas prakriti)?,"Classification of mental constitution (Manas prakriti): Sattvika (pure): virtuous, compassionate, truthful, devoted, clean, knowledge-oriented - 16 types including Brahma, Mahendra etc. Rajasika: ambitious, energetic, proud, envious, active - 6 types. Tamasika: dull, sleepy, addicted, greedy, fearful, ignorant - 3 types. Mental constitution is determined at conception and affects mental health tendencies. Source: Sa4, Vi8."
mental_health,manas_chikitsa,Mind-body relationship (Manas-sharira sambandha),,,,,,,,,psychological/mental therapy,,,,,,,,,,Mental diseases cause physical diseases and vice versa. Passion (raga) associates with fever; grief (shoka) affects all doshas; fear (bhaya) aggravates Vata; anger (krodha) aggravates Pitta; attachment (moha) aggravates Kapha. Mind and body are inseparable in Ayurveda. Treating one without the other is incomplete,Vi6#8,What does Charaka Samhita say about Mind-body relationship (Manas-sharira sambandha)?,Mind-body relationship (Manas-sharira sambandha): Mental diseases cause physical diseases and vice versa. Passion (raga) associates with fever; grief (shoka) affects all doshas; fear (bhaya) aggravates Vata; anger (krodha) aggravates Pitta; attachment (moha) aggravates Kapha. Mind and body are inseparable in Ayurveda. Treating one without the other is incomplete. Source: Vi6#8.
mental_health,manas_chikitsa,Manasika diseases (Mental disorders classification),,,,,,,,,psychological/mental therapy,,,,,,,,,,"Unmada (psychosis): incoherent speech, abnormal behavior. Apasmara (epilepsy): sudden loss of consciousness. Mada (intoxication). Murcha (fainting). Bhaya (pathological fear/anxiety). Shoka (grief disorder). Unmada types: Vataja (rapid speech, crying, fear), Pittaja (anger, violence), Kaphaja (silence, saliva), Sannipataja (all symptoms)","Ci9, Ci10",What does Charaka Samhita say about Manasika diseases (Mental disorders classification)?,"Manasika diseases (Mental disorders classification): Unmada (psychosis): incoherent speech, abnormal behavior. Apasmara (epilepsy): sudden loss of consciousness. Mada (intoxication). Murcha (fainting). Bhaya (pathological fear/anxiety). Shoka (grief disorder). Unmada types: Vataja (rapid speech, crying, fear), Pittaja (anger, violence), Kaphaja (silence, saliva), Sannipataja (all symptoms). Source: Ci9, Ci10."
mental_health,manas_chikitsa,Role of Sattva (Mental strength) in healing,,,,,,,,,psychological/mental therapy,,,,,,,,,,"Sattva (mental strength/will power) is a key factor in recovery. Strong Sattva: tolerates pain, complies with treatment, maintains diet. Weak Sattva: cannot tolerate procedures, poor compliance, worsens disease. Physician must assess Sattva before prescribing strong therapies. Practices to strengthen Sattva: yoga, devotion, study, virtuous company","Vi8, Su9",What does Charaka Samhita say about Role of Sattva (Mental strength) in healing?,"Role of Sattva (Mental strength) in healing: Sattva (mental strength/will power) is a key factor in recovery. Strong Sattva: tolerates pain, complies with treatment, maintains diet. Weak Sattva: cannot tolerate procedures, poor compliance, worsens disease. Physician must assess Sattva before prescribing strong therapies. Practices to strengthen Sattva: yoga, devotion, study, virtuous company. Source: Vi8, Su9."
qa_training,charaka_qa,What are the signs that a medicine or treatment is working properly according to...,,,,,,,,,,,,,,,,,,,"According to Charaka Samhita, signs of proper treatment include: reduction or disappearance of disease symptoms, restoration of normal Agni (digestive fire), regular and proper elimination of urine and feces, lightness in the body, cleansing of channels, appearance of normal appetite and thirst, restoration of strength and complexion, mental clarity and emotional balance, and overall sense of well-being. The physician monitors these signs to assess treatment efficacy. Source: Su22, Ci.",Charaka Samhita,What are the signs that a medicine or treatment is working properly according to Charaka Samhita?,"According to Charaka Samhita, signs of proper treatment include: reduction or disappearance of disease symptoms, restoration of normal Agni (digestive fire), regular and proper elimination of urine and feces, lightness in the body, cleansing of channels, appearance of normal appetite and thirst, restoration of strength and complexion, mental clarity and emotional balance, and overall sense of well-being. The physician monitors these signs to assess treatment efficacy. Source: Su22, Ci."
qa_training,charaka_qa,How does Charaka Samhita define health (Swastha)?...,,,,,,,,,,,,,,,,,,,"Charaka Samhita defines health (Swastha or Arogya) as the equilibrium of Doshas (Vata, Pitta, Kapha), Agni (digestive fire), Dhatus (7 tissues), and Malas (waste products), combined with a pleasant (prasanna) state of Atma (soul), Indriya (senses), and Manas (mind). 'Health is happiness; disease is unhappiness.' A healthy person has: balanced doshas, strong Agni, quality tissues, proper elimination, and psychological well-being. Source: Su1, Ci.",Charaka Samhita,How does Charaka Samhita define health (Swastha)?,"Charaka Samhita defines health (Swastha or Arogya) as the equilibrium of Doshas (Vata, Pitta, Kapha), Agni (digestive fire), Dhatus (7 tissues), and Malas (waste products), combined with a pleasant (prasanna) state of Atma (soul), Indriya (senses), and Manas (mind). 'Health is happiness; disease is unhappiness.' A healthy person has: balanced doshas, strong Agni, quality tissues, proper elimination, and psychological well-being. Source: Su1, Ci."
qa_training,charaka_qa,What is the Ayurvedic approach to preventive healthcare?...,,,,,,,,,,,,,,,,,,,"Charaka Samhita's approach to preventive healthcare includes: 1) Dinacharya (daily routine) - oil massage, exercise, proper sleep, oral hygiene, nasal oiling; 2) Ritucharya (seasonal regimen) - adapting diet and lifestyle to season; 3) Sadvritta (code of conduct) - ethical and behavioral guidelines; 4) Rasayana (rejuvenation) - periodic use of rejuvenating herbs; 5) Purification (Shodhana) - seasonal Panchakarma to eliminate accumulated doshas; 6) Sattvavajaya (mental hygiene) - yoga, meditation, virtuous company. The text states that 'one who follows the code of good conduct lives 100 years without disease.' Source: Su5, Su6, Su8.",Charaka Samhita,What is the Ayurvedic approach to preventive healthcare?,"Charaka Samhita's approach to preventive healthcare includes: 1) Dinacharya (daily routine) - oil massage, exercise, proper sleep, oral hygiene, nasal oiling; 2) Ritucharya (seasonal regimen) - adapting diet and lifestyle to season; 3) Sadvritta (code of conduct) - ethical and behavioral guidelines; 4) Rasayana (rejuvenation) - periodic use of rejuvenating herbs; 5) Purification (Shodhana) - seasonal Panchakarma to eliminate accumulated doshas; 6) Sattvavajaya (mental hygiene) - yoga, meditation, virtuous company. The text states that 'one who follows the code of good conduct lives 100 years without disease.' Source: Su5, Su6, Su8."
qa_training,charaka_qa,What foods does Charaka Samhita say are universally beneficial?...,,,,,,,,,,,,,,,,,,,"Charaka Samhita identifies these as universally beneficial (pathya for all): old rice (shali, 1+ year), wheat, mung bean (mudga), rock salt (saindhava), amalaki (Indian gooseberry), ghee (in small amounts), honey (unheated), pure rainwater, and cow's milk. These are considered suitable for most constitutions and conditions. The text specifically warns that these 'best of each category' form the ideal diet. Source: Su25, Su27.",Charaka Samhita,What foods does Charaka Samhita say are universally beneficial?,"Charaka Samhita identifies these as universally beneficial (pathya for all): old rice (shali, 1+ year), wheat, mung bean (mudga), rock salt (saindhava), amalaki (Indian gooseberry), ghee (in small amounts), honey (unheated), pure rainwater, and cow's milk. These are considered suitable for most constitutions and conditions. The text specifically warns that these 'best of each category' form the ideal diet. Source: Su25, Su27."
qa_training,charaka_qa,"How should medicines be taken (before, during or after meals) according to Chara...",,,,,,,,,,,,,,,,,,,"Charaka Samhita provides specific rules for medicine timing: Pragbhakta (before meals): for lower body diseases, Vata in lower half. Madhyabhakta (during meals): for digestive disorders. Adhobhakta (after meals): for upper body diseases, cough. Sabhakta (with meals): for weakness, when medicine must be taken with food. Antara bhakta (between meals): for frequent dosing throughout day. Samudga (in 2 divided doses before and after): for hiccough, dyspnoea. Morning: for emesis medications. Night: for sleep disorders, Vata-Kapha in head. Source: Su1, Ci.",Charaka Samhita,"How should medicines be taken (before, during or after meals) according to Charaka?","Charaka Samhita provides specific rules for medicine timing: Pragbhakta (before meals): for lower body diseases, Vata in lower half. Madhyabhakta (during meals): for digestive disorders. Adhobhakta (after meals): for upper body diseases, cough. Sabhakta (with meals): for weakness, when medicine must be taken with food. Antara bhakta (between meals): for frequent dosing throughout day. Samudga (in 2 divided doses before and after): for hiccough, dyspnoea. Morning: for emesis medications. Night: for sleep disorders, Vata-Kapha in head. Source: Su1, Ci."
qa_training,charaka_qa,What does Charaka Samhita say about the ideal characteristics of a good physicia...,,,,,,,,,,,,,,,,,,,"Charaka Samhita describes the ideal physician (Vaidya) as having: excellence of theoretical knowledge (Shruta), practical experience (Drista), dexterity (Daksha), and cleanliness (Shucha). They should be: of high descent, well-versed in scripture, clean, skillful, self-controlled, expert in procedure. The four qualifications for success are: learning, wisdom, practical knowledge, and experience. The physician should have friendliness toward all, compassion for the diseased, attachment to helping the curable, and equanimity about those moving toward death. Source: Su9, Su29.",Charaka Samhita,What does Charaka Samhita say about the ideal characteristics of a good physician (Vaidya)?,"Charaka Samhita describes the ideal physician (Vaidya) as having: excellence of theoretical knowledge (Shruta), practical experience (Drista), dexterity (Daksha), and cleanliness (Shucha). They should be: of high descent, well-versed in scripture, clean, skillful, self-controlled, expert in procedure. The four qualifications for success are: learning, wisdom, practical knowledge, and experience. The physician should have friendliness toward all, compassion for the diseased, attachment to helping the curable, and equanimity about those moving toward death. Source: Su9, Su29."
qa_training,charaka_qa,What is the Ayurvedic understanding of epidemic diseases (Janapadoddhwamsa)?...,,,,,,,,,,,,,,,,,,,"Charaka Samhita describes epidemics (Janapadoddhwamsa - destruction of communities) as arising from simultaneous vitiation of four essential environmental factors: Vayu (air), Jala (water), Desha (land/place), and Kala (time/season). When these become unwholesome, diseases spread through entire populations. Unlike individual diseases, epidemics cannot be attributed to personal diet or lifestyle alone. Prevention involves purification of environment, protective herbs (rasayanas), mantra, gems, virtuous conduct, and social harmony. Source: Vi3.",Charaka Samhita,What is the Ayurvedic understanding of epidemic diseases (Janapadoddhwamsa)?,"Charaka Samhita describes epidemics (Janapadoddhwamsa - destruction of communities) as arising from simultaneous vitiation of four essential environmental factors: Vayu (air), Jala (water), Desha (land/place), and Kala (time/season). When these become unwholesome, diseases spread through entire populations. Unlike individual diseases, epidemics cannot be attributed to personal diet or lifestyle alone. Prevention involves purification of environment, protective herbs (rasayanas), mantra, gems, virtuous conduct, and social harmony. Source: Vi3."
